Label,CCR4,CD11b,CD11c,CD14,CD15,CD16,CD163,CD19,CD20,CD27,CD3,CD31,CD4,CD45RA,CD45RO,CD56,CD68,CD7,CD8a,CD90,CXCR5,FOXP3,GranzymeB,HLADR,ICOS,IDO,Ki67,LAG3,OX40,PD1,SMA,SPARC,TCRgd,TIGIT,TIM3,Tbet,VISTA,Vimentin,clcaspase
470,0.0,0.0,0.0,0.6444393545389175,0.0,0.0,2.356033183582679,16.447737475044917,9.439099058508871,2.3637958765029907,1.5324430763721466,0.0,1.7185069471597672,9.39405281841755,1.5830603539943695,0.0,0.0,0.6924251616001129,6.233738071508595,0.0,2.556840628385544,0.0,0.558275580406189,8.457898177206514,0.5714401602745056,0.0,0.0,0.0,0.0,0.6376398205757141,0.0,0.0,0.0,3.552922483698741,0.0,0.0,0.0,0.8933635056018829,0.0
471,0.0,0.3461631238460541,0.0,0.0,0.0,0.0,3.6816280268155417,13.793724635838153,12.725576788187027,20.740117756590816,13.853847019894658,0.0,16.66897255775544,12.821604579687119,19.280721248084134,0.0,0.0,21.225087480920124,2.711129754781723,0.0,12.424105435609818,0.0,0.0,12.216463632881641,2.6038556800998185,0.0,0.0,0.0,0.910015927420171,0.0,0.0,0.0,0.0,4.731650942187625,0.0,0.0,0.8731245398521423,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.285944432020187,5.313487961888313,32.91672221571207,5.673010513186455,0.0,0.0,1.814102247357369,28.21051007509232,0.0,0.0,4.768091134727001,44.97958194045792,0.0,4.319876953959465,0.0,0.0,7.205837897956371,0.0,0.0,0.0,0.0,0.0,0.0,0.438177227973938,0.0,0.0,1.6187054514884949,0.0,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.2910447418689728,8.600015640258789,5.77547687292099,1.2089032232761383,0.0,0.0,0.0,3.6727533042430878,0.0,0.0,0.0,0.0,1.1544878482818604,0.0,2.5073909759521484,0.0,0.0,6.173661909997463,0.0,0.0,0.0,0.0,0.0,0.0,1.3898650705814362,0.0,0.0,0.0,0.0,0.0,0.0,0.4053394496440887,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.041169837117195,6.856117248535156,0.0,0.0,0.0,0.0,13.923824879465116,0.0,0.0,0.0,0.0,1.351526141166687,0.0,5.292040526866913,0.0,0.0,7.3272596150636655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84409619211788,18.17640197277069,4.917532175779343,0.0,0.0,0.0,29.99151701844396,0.0,0.0,0.0,0.0,3.263732850551605,0.0,22.109955631175264,0.0,0.0,13.622942924499515,0.0,0.0,0.0,0.0,0.5973889827728271,0.0,0.0,0.0,0.3265596330165863,0.4824561774730682,0.0,0.0,0.8571428060531616,7.593790054321289,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.2910447418689728,11.830214336514473,7.259490519762039,1.0317002087831495,0.3906249701976776,0.0,0.0,11.046000719070436,0.0,0.0,0.0,0.0,0.2570016086101532,0.0,4.30269818007946,0.0,0.0,7.435427315533163,0.0,0.0,2.642542824149132,0.0,0.500808835029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484697878360748,0.0
477,0.0,0.0,16.266117533589995,8.080189928412437,0.0,0.0,3.5171740736049655,2.0097846537828445,2.4678672924637794,8.787696868181229,0.0,3.4666806161403656,2.480913162231445,1.850758135318756,0.0,0.0,2.05196213722229,0.0,0.0,0.0,1.1911907494068146,0.0,0.0,0.932896800339222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7258395552635193,0.683642715215683,0.0,0.0,0.0,7.819177772566045,11.028618723126524,0.0
478,0.0,0.0,3.6359334886074066,5.379171326756477,0.0,0.0,2.358208954334259,13.718259826302528,6.819451041519642,38.731931392853575,3.1485979706048965,0.0,20.586269557476044,9.657464534044266,3.6947091072797775,0.0,3.470353662967682,0.1982132643461227,2.699101686477661,0.0,2.306970983743668,0.3665280938148498,1.2265022695064554,4.867527730762959,0.0,0.0,0.0,0.0,0.0,0.0,0.98680180311203,0.0,1.1938450932502749,1.893995851278305,0.0,0.0,41.991681007522025,45.16942191145962,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.9263609647750854,8.471338018774986,5.793586269021034,9.347893357276917,21.704847581754862,0.0,6.604941979050636,6.020151391625404,9.958000391721725,0.0,0.0,0.29275253415107727,1.207720011472702,0.0,7.993851751089096,0.0,39.26963518204902,5.74493582546711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170027256011963,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.9245362728834152,0.0,0.6912246942520142,0.3208955228328705,8.014672234654427,5.856640629470348,14.933973162787343,31.646659411420245,0.0,28.655392986687517,1.8293754309415813,39.28942715401962,0.0,0.0,24.584752245168186,5.069298774003983,0.0,0.5073162615299225,0.3665280938148498,0.0,2.419531524181366,0.8304382860660553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752903997898102,0.0,0.0,0.4055920839309692,0.0,0.0
481,0.0,0.0,0.0,0.3586307168006897,0.0,0.0,0.0,10.474289536476135,9.723481357097628,4.832239001989365,0.0,0.0,0.0,8.195659846067429,0.0,0.0,0.0,-5.551115123125783e-17,2.966696739196778,0.0,2.7865254282951355,0.0,0.0,17.02799318177597,0.5536255240440369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055920839309692,4.400859147310257,0.0
482,0.0,0.0,0.0,1.6615567281842232,0.0,0.0,3.4387632608413696,12.183800369501114,12.763940431177616,9.04399374127388,0.2604166567325592,0.0,0.0,8.15881322324276,0.0,0.0,0.0,0.0,1.2850080132484436,0.0,2.819616094231605,0.0,0.0,8.136739075183868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399407297372818,0.0,0.0,0.0,17.856905707732064,0.0
